GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000158008    1   26343266   26367955     41      13  22389      0.31294      0.37716          0.2766         0.48225
ENSG00000158014    1   26359513   26378439     42       9  22389     -0.35868      0.64008         0.55611         0.62976
ENSG00000158022    1   26372792   26399142     70      14  22389      0.67357      0.25029         0.40949         0.15656
ENSG00000175087    1   26432656   26457039     54       7  22389      0.61195      0.27029         0.33394         0.21915
ENSG00000197245    1   26480511   26494119     45      14  22389       2.8165    0.0024276       0.0065191       0.0055077
ENSG00000142684    1   26491388   26502364     36       9  22389       2.1905     0.014244        0.033489        0.014557
ENSG00000142675    1   26498981   26521375     55      14  22389        1.839     0.032955        0.056964        0.044671
ENSG00000188782    1   26512119   26534033     76      17  22389       1.8584     0.031556        0.035443        0.046901
ENSG00000130695    1   26555644   26610529    175      20  22389     -0.14718      0.55851         0.35137         0.72383
ENSG00000142669    1   26601213   26613013     32       8  22389      0.23714      0.40628         0.35967         0.42695
ENSG00000158062    1   26603773   26649756    154      16  22389     -0.31333      0.62299         0.44499         0.70233
ENSG00000169442    1   26639411   26652014     40       8  22389     -0.11417      0.54545         0.49106         0.52529
ENSG00000176083    1   26683125   26706023     92      18  22389     -0.27214      0.60724         0.48184         0.66569
ENSG00000131914    1   26732269   26761219     57      18  22389      -0.5816      0.71958         0.56749          0.8271
ENSG00000117682    1   26753773   26802797     80      19  22389      0.32544      0.37242         0.30221         0.43806
ENSG00000198830    1   26793902   26808133     31      13  22389    -0.037546      0.51498         0.36737         0.66509
ENSG00000117676    1   26851249   26906520    113      22  22389     -0.49152      0.68847         0.51067         0.81995
ENSG00000117713    1   27017522   27113601    131      18  22389     -0.74522      0.77193          0.5254         0.91726
ENSG00000060642    1   27108739   27129894     20      10  22389      -1.4446      0.92571         0.84258         0.95787
ENSG00000204160    1   27148201   27189092     57      12  22389     -0.79355      0.78627         0.79007         0.69228
ENSG00000175793    1   27184633   27195947      9       3  22389     -0.37887      0.64761         0.54668         0.70498
ENSG00000142751    1   27200872   27221869     31      11  22389     -0.82842      0.79628         0.71207         0.81367
ENSG00000198746    1   27211979   27231962     25       8  22389     -0.88989      0.81324         0.68513         0.89001
ENSG00000131910    1   27232975   27245567     24       8  22389      -1.3535      0.91206         0.78571         0.97836
ENSG00000090273    1   27243187   27278362     47      14  22389      -1.5422      0.93849         0.83957         0.97035
ENSG00000175707    1   27271047   27291901     25       9  22389      -1.2509      0.89451           0.726         0.95633
ENSG00000253368    1   27315189   27332377     17       7  22389     -0.53811      0.70475         0.48397         0.89368
ENSG00000090020    1   27420300   27486621     66      15  22389     -0.13561      0.55394         0.31243         0.82047
ENSG00000142784    1   27556007   27640124    120      20  22389       1.8516     0.032043         0.83629        0.003387
ENSG00000186501    1   27643636   27667891     48      15  22389      0.22358      0.41154         0.59146          0.2587
ENSG00000142765    1   27663483   27685423     54      20  22389      0.22495      0.41101          0.3449         0.43516
ENSG00000142733    1   27676670   27698558     52      20  22389      0.75842       0.2241         0.14074         0.36698
ENSG00000142748    1   27690601   27706315     20      13  22389      -0.3424      0.63397         0.45618         0.79313
ENSG00000174950    1   27700596   27714823     16       4  22389     0.020133      0.49197         0.41501         0.52701
ENSG00000181773    1   27714148   27727318     10       5  22389      0.86283      0.19412         0.30435         0.13132
ENSG00000158195    1   27725734   27821678    133      21  22389      0.70279      0.24109         0.22587         0.27128
ENSG00000126705    1   27855756   27935463     79      21  22389      0.11034      0.45607         0.44437         0.41016
ENSG00000000938    1   27933800   27966727     53      16  22389      0.83143      0.20287         0.35996         0.12371
ENSG00000126709    1   27987572   28003724     28      13  22389      -1.5553      0.94006         0.90268         0.86372
ENSG00000009780    1   28047490   28094426     79      12  22389     -0.37856      0.64749         0.66512         0.46914
ENSG00000117758    1   28094694   28155963     60      13  22389      -1.5077      0.93419         0.85853         0.87035
ENSG00000117751    1   28152252   28183183     34       9  22389     -0.12255      0.54877         0.82427         0.29876
ENSG00000130775    1   28194055   28218196     73      17  22389      -0.9869      0.83815         0.65665         0.95893
ENSG00000117748    1   28213035   28246255     81      14  22389     -0.69474      0.75639         0.46585         0.93424
ENSG00000130768    1   28256456   28290663     98      19  22389     -0.88621      0.81225         0.77297         0.74147
ENSG00000158156    1   28281504   28299604     43      16  22389      0.35036      0.36303         0.37537         0.32479
ENSG00000158161    1   28291855   28420173    244      31  22389     -0.28051      0.61046         0.53168         0.59264
ENSG00000169403    1   28468677   28525447     70      21  22389     -0.60977      0.72899         0.94091         0.48143
ENSG00000126698    1   28521789   28564542    119      18  22389      -1.3964       0.9187         0.88828         0.86214
ENSG00000130766    1   28580963   28614002     73      18  22389     -0.92659      0.82293         0.76705          0.7361
ENSG00000130772    1   28650513   28667478     27      11  22389      -1.1648      0.87796         0.83985         0.85088
ENSG00000204138    1   28691093   28831881    405      21  22389     -0.24397      0.59637         0.62155         0.45536
ENSG00000180198    1   28827455   28870708     95      16  22389     -0.19841      0.57864         0.64148         0.45082
ENSG00000180098    1   28874529   28910057     52      14  22389     -0.89783      0.81536          0.8421          0.6789
ENSG00000188060    1   28913712   28926098     18       9  22389      -2.0231      0.97847         0.94995          0.9727
ENSG00000120656    1   28924608   28980416     55      14  22389      -0.6337      0.73686         0.62281          0.7362
ENSG00000162419    1   28990234   29047115     76      14  22389     -0.89964      0.81584         0.85151         0.68232
ENSG00000198492    1   29058133   29101287     63      13  22389     -0.51908      0.69815         0.63205         0.65917
ENSG00000116329    1   29133654   29195208    183      29  22389       1.2211      0.11102        0.073196         0.20688
ENSG00000159023    1   29208603   29451558    469      36  22389     -0.16912      0.56715          0.4475         0.60913
ENSG00000253304    1   29440937   29455421     36      12  22389      0.46215      0.32199         0.16565         0.60109
ENSG00000116350    1   29469250   29513637     86      17  22389       2.4873    0.0064358        0.003144        0.059761
ENSG00000116353    1   29514385   29562460    124      24  22389       1.9994     0.022784        0.022613        0.072684
ENSG00000060656    1   29558028   29658325    255      37  22389      0.49649      0.30977         0.22291         0.41261
ENSG00000162510    1   31179124   31201432     88      16  22389      -1.7067      0.95606         0.99666         0.86357
ENSG00000162511    1   31200315   31235683     96      30  22389     -0.64609      0.74089         0.56854         0.78519
ENSG00000162512    1   31337313   31386480    104      36  22389      -1.9164      0.97234         0.92442         0.96678
