GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000197245    1   26480511   26494119     33       7  27148     -0.84541      0.80106         0.69782         0.88784
ENSG00000142684    1   26491388   26502364     31       7  27148      -1.2255       0.8898         0.84843         0.88773
ENSG00000142675    1   26498981   26521375     42       8  27148      -1.4686      0.92902         0.91693         0.90231
ENSG00000188782    1   26512119   26534033     60      12  27148      -1.3717      0.91492         0.88333         0.91242
ENSG00000130695    1   26555644   26610529    150      12  27148      -1.2885      0.90121         0.83075         0.91756
ENSG00000142669    1   26601213   26613013     30       6  27148      -1.0146      0.84485         0.87529         0.77151
ENSG00000158062    1   26603773   26649756    145      12  27148      -1.7962      0.96377         0.94498         0.93963
ENSG00000169442    1   26639411   26652014     38       7  27148      -1.3435      0.91044         0.94254         0.82967
ENSG00000176083    1   26683125   26706023     81      13  27148      -1.5875      0.94381         0.88252         0.95997
ENSG00000131914    1   26732269   26761219     41      11  27148       1.4973     0.067155        0.054926        0.092964
ENSG00000117682    1   26753773   26802797     61      10  27148       1.8993     0.028766        0.022045        0.048906
ENSG00000198830    1   26793902   26808133     24       8  27148       1.6538     0.049089        0.037111        0.080915
ENSG00000117676    1   26851249   26906520    100      19  27148       2.6566    0.0039467       0.0072705       0.0081416
ENSG00000117713    1   27017522   27113601     86       9  27148      0.70798      0.23948          0.1445         0.40905
ENSG00000060642    1   27108739   27129894      7       3  27148      0.16919      0.43282         0.29477         0.59459
ENSG00000204160    1   27148201   27189092     34       8  27148      0.76036      0.22352         0.12891         0.39537
ENSG00000175793    1   27184633   27195947     10       3  27148      0.68733      0.24594         0.13987         0.43448
ENSG00000142751    1   27200872   27221869     16       5  27148      0.29278      0.38485         0.22479         0.63425
ENSG00000198746    1   27211979   27231962     19       5  27148      0.33358      0.36935         0.21804         0.60331
ENSG00000131910    1   27232975   27245567     19       7  27148      0.37181      0.35502         0.27443         0.44079
ENSG00000090273    1   27243187   27278362     34       8  27148      0.45222      0.32556         0.28092          0.3622
ENSG00000175707    1   27271047   27291901     17       4  27148    0.0090967      0.49637         0.32541         0.67397
ENSG00000253368    1   27315189   27332377     11       4  27148      0.58954      0.27775         0.20146         0.37892
ENSG00000090020    1   27420300   27486621     47       5  27148      -1.0143      0.84478         0.75479         0.83539
ENSG00000142784    1   27556007   27640124     53      11  27148      -1.3736      0.91522         0.83052         0.91308
ENSG00000186501    1   27643636   27667891     25       8  27148    -0.011516      0.50459         0.77271         0.30492
ENSG00000142765    1   27663483   27685423     29      12  27148      0.56005      0.28772         0.38525         0.21169
ENSG00000142733    1   27676670   27698558     32      12  27148      0.74452      0.22828         0.23115         0.23204
ENSG00000142748    1   27690601   27706315     14       9  27148     -0.26681      0.60519         0.44424         0.72957
ENSG00000174950    1   27700596   27714823     14       3  27148       0.1301      0.44824         0.30335         0.60069
ENSG00000181773    1   27714148   27727318      7       4  27148       1.3532     0.087996          0.1013        0.089846
ENSG00000158195    1   27725734   27821678     93       8  27148      0.64581       0.2592         0.30109         0.22666
ENSG00000126705    1   27855756   27935463     41       9  27148       1.3812     0.083604        0.077789         0.13439
ENSG00000000938    1   27933800   27966727     31       8  27148     -0.39799      0.65468         0.68659         0.56585
ENSG00000126709    1   27987572   28003724     15       4  27148     -0.10753      0.54282          0.5106         0.53177
ENSG00000009780    1   28047490   28094426     55       4  27148     -0.68961      0.75478         0.59337         0.87597
ENSG00000117758    1   28094694   28155963     42       5  27148       -1.396      0.91864         0.83329         0.95024
ENSG00000117751    1   28152252   28183183     20       4  27148     0.088903      0.46458         0.74208         0.26157
ENSG00000130775    1   28194055   28218196     62      12  27148      0.72091      0.23548         0.25364         0.22374
ENSG00000117748    1   28213035   28246255     77       9  27148     -0.26898      0.60603         0.62298         0.49062
ENSG00000130768    1   28256456   28290663     87      13  27148    -0.097803      0.53896         0.35622         0.75797
ENSG00000158156    1   28281504   28299604     33      12  27148       1.0307      0.15134         0.33081         0.07719
ENSG00000158161    1   28291855   28420173    183      17  27148     -0.11199      0.54459         0.58428         0.45888
ENSG00000169403    1   28468677   28525447     44      11  27148     0.024645      0.49017         0.36642         0.57466
ENSG00000126698    1   28521789   28564542     83      10  27148     -0.16767      0.56658         0.30447         0.88214
ENSG00000130766    1   28580963   28614002     44       9  27148      0.27304      0.39241         0.23912         0.58852
ENSG00000130772    1   28650513   28667478     15       4  27148    -0.070422      0.52807         0.47901         0.52018
ENSG00000204138    1   28691093   28831881    294      12  27148     -0.12092      0.54812         0.39763         0.62635
ENSG00000180198    1   28827455   28870708     75      11  27148      0.13845      0.44494         0.25602          0.6986
ENSG00000180098    1   28874529   28910057     40       8  27148     -0.21933       0.5868          0.4124         0.73666
ENSG00000188060    1   28913712   28926098      8       4  27148      0.75014      0.22658         0.14163         0.36847
ENSG00000120656    1   28924608   28980416     39       8  27148      0.58523       0.2792         0.14169         0.54391
ENSG00000162419    1   28990234   29047115     62       7  27148     -0.11305      0.54501         0.58277         0.44742
ENSG00000198492    1   29058133   29101287     48       8  27148     -0.85695      0.80426         0.73244         0.75562
ENSG00000116329    1   29133654   29195208    140      18  27148     -0.43183      0.66707         0.49047         0.78167
ENSG00000159023    1   29208603   29451558    359      20  27148      0.41157      0.34033         0.21378         0.51706
ENSG00000253304    1   29440937   29455421     30       9  27148       1.2872     0.099015        0.049246         0.22947
ENSG00000116350    1   29469250   29513637     72      11  27148       1.5415     0.061596        0.030628         0.15712
ENSG00000116353    1   29514385   29562460     96      14  27148       1.5833     0.056681        0.026908         0.20974
ENSG00000060656    1   29558028   29658325    214      32  27148       2.0756     0.018963         0.03495        0.023085
ENSG00000162510    1   31179124   31201432     76      11  27148       2.1127     0.017312        0.014644        0.044589
ENSG00000162511    1   31200315   31235683     74      21  27148       1.4037     0.080211        0.062776         0.13702
ENSG00000162512    1   31337313   31386480     98      30  27148      -1.1468      0.87426         0.73593         0.90412
ENSG00000134644    1   31399353   31543838    214      18  27148      0.71675      0.23676         0.15112         0.38616
ENSG00000084628    1   31647592   31717734    201      15  27148      0.45182       0.3257         0.20704         0.48651
ENSG00000060688    1   31727415   31774644    105       6  27148    0.0019624      0.49922         0.50575         0.46642
ENSG00000121766    1   31764832   31843569    148       9  27148     0.096395       0.4616         0.31247         0.62355
ENSG00000121769    1   31833100   31850923     30       6  27148      0.12582      0.44994         0.37253          0.5182
ENSG00000168528    1   31877412   31912527     96      11  27148     -0.26552       0.6047         0.43342         0.74012
