# ALPHA = 0.05
# NUMBER_OF_TESTS = 217

# _SET1_  VARIABLE = GO:0002262 (set)
# _SET1_  NGENES = 160
# _SET1_  P-VALUE = 2.15298e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000138386     2  191506472  191562492    106      13  41505       2.7173    0.0019686    8.8818e-16       2.7173
_SET2_   ENSG00000115415     2  191768186  191890686    207      30  41505         1.47     0.050124    6.6613e-16         1.47
_SET2_   ENSG00000196290     2  201749050  201773661     16       5  41505       1.1635     0.098765    6.6613e-16       1.1635
_SET2_   ENSG00000116030     2  203065905  203108322     66       9  41505     -0.29519      0.55602    7.2164e-16     -0.29519
_SET2_   ENSG00000055044     2  203125459  203173384     50       9  41505       -1.353      0.88761    6.6613e-16       -1.353
_SET2_   ENSG00000118260     2  208389461  208475712     94      12  41505      0.45628       0.2736    7.2164e-16      0.45628
_SET2_   ENSG00000163481     2  219523615  219541725     32       3  41505      0.36166      0.31449    7.2164e-16      0.36166
_SET2_   ENSG00000163482     2  219531792  219572439     40       5  41505      0.43796       0.2808    7.2164e-16      0.43796
_SET2_   ENSG00000054356     2  220149345  220179370     49      10  41505      -1.1346      0.84492    6.6613e-16      -1.1346
_SET2_   ENSG00000153827     2  230623553  230792955    126      12  41505       1.1788     0.087985    6.6613e-16       1.1788
_SET2_   ENSG00000115053     2  232313242  232353352     97      15  41505      -0.4506      0.60992    7.2164e-16      -0.4506
_SET2_   ENSG00000187514     2  232566605  232583261     32       9  41505     -0.30978      0.56932    7.2164e-16     -0.30978
_SET2_   ENSG00000168505     2  237068879  237082029     17       4  41505     -0.16711      0.51611    7.2164e-16     -0.16711
_SET2_   ENSG00000144485     2  239141908  239154303     53       9  41505      -1.0452      0.81269    6.6613e-16      -1.0452
_SET2_   ENSG00000132326     2  239147685  239203743    102      19  41505     -0.73256      0.72124    6.6613e-16     -0.73256
_SET2_   ENSG00000068024     2  239964864  240328348    932      68  41505     -0.56052      0.60465    6.6613e-16     -0.56052
_SET2_   ENSG00000134107     3    5016122    5032008     38      11  41505       1.6132     0.040105    6.6613e-16       1.6132
_SET2_   ENSG00000171148     3    9816651    9839695     46       9  41505       0.6253      0.22151    6.6613e-16       0.6253
_SET2_   ENSG00000134086     3   10178462   10200351     67      13  41505    0.0092664      0.43991    7.1644e-16    0.0092664
_SET2_   ENSG00000144560     3   11592543   11817824    678      55  41505     -0.93592       0.7514    6.6613e-16     -0.93592
_SET2_   ENSG00000132170     3   12323867   12480855    286      26  41505      0.14963      0.36448    7.2164e-16      0.14963
_SET2_   ENSG00000144712     3   12832971   12881303    120      17  41505     -0.81312      0.74039    6.6613e-16     -0.81312
_SET2_   ENSG00000163517     3   13516224   13552924     74      20  41505     -0.95609      0.78918    6.6613e-16     -0.95609
_SET2_   ENSG00000114166     3   20076938   20200896    416      29  41505      0.21961      0.32995    7.2164e-16      0.21961
_SET2_   ENSG00000151090     3   24153644   24542247    922      86  41505      0.48383      0.21966    7.2164e-16      0.48383
_SET2_   ENSG00000163508     3   27752440   27769202     18       7  41505       5.6458   3.9194e-09    8.8818e-16       5.6458
_SET2_   ENSG00000168036     3   41231232   41306587     89      11  41505       -1.224      0.85497    6.6613e-16       -1.224
_SET2_   ENSG00000145041     3   51428298   51539031     84      12  41505      0.46865      0.28124    7.2164e-16      0.46865
_SET2_   ENSG00000144747     3   69063978   69106490     68      12  41505      0.12564      0.38654    7.2164e-16      0.12564
_SET2_   ENSG00000114861     3   70998844   71638129   1009      83  41505       4.7368   2.2428e-07    8.8818e-16       4.7368
_SET2_   ENSG00000064835     3   87303554   87330734     44      10  41505      -1.7732      0.94787    6.6613e-16      -1.7732
_SET2_   ENSG00000163320     3   88096094   88204035    190       6  41505       1.3923     0.060633    6.6613e-16       1.3923
_SET2_   ENSG00000144852     3  119494331  119542334    128      26  41505      0.55114       0.2397    6.6613e-16      0.55114
_SET2_   ENSG00000082701     3  119535168  119818841    283      17  41505      0.22833      0.33826    7.2164e-16      0.22833
_SET2_   ENSG00000180353     3  121345246  121384774     86      12  41505       3.4093   0.00017907    8.8818e-16       3.4093
_SET2_   ENSG00000138496     3  122241771  122288424     75      12  41505         0.74      0.18389    6.6613e-16         0.74
_SET2_   ENSG00000163840     3  122278185  122299050     60      17  41505      0.24349      0.34463    7.2164e-16      0.24349
_SET2_   ENSG00000175792     3  127778621  127877757    178      11  41505      -2.6956      0.99429    8.8818e-16      -2.6956
_SET2_   ENSG00000179348     3  128193270  128217044     59      15  41505       1.7154        0.031    6.6613e-16       1.7154
_SET2_   ENSG00000183770     3  138658066  138670979     31       7  41505      -1.1666      0.87554    6.6613e-16      -1.1666
_SET2_   ENSG00000114126     3  141658270  141873386    474      21  41505      0.49567      0.23913    7.2164e-16      0.49567
_SET2_   ENSG00000163872     3  183410585  183535412    176      14  41505     -0.56542      0.64577    6.6613e-16     -0.56542
_SET2_   ENSG00000113916     3  187434165  187468513     70      17  41505     -0.42981       0.6106    7.2164e-16     -0.42981
_SET2_   ENSG00000114315     3  193848937  193861521      9       5  41505       1.4134     0.061624    6.6613e-16       1.4134
_SET2_   ENSG00000163960     3  196069533  196164301    102      13  41505       2.0951     0.011663    8.8818e-16       2.0951
_SET2_   ENSG00000145214     4     947675     985683     73      15  41505       2.9052     0.001086    8.8818e-16       2.9052
_SET2_   ENSG00000159692     4    1200233    1249121    130      15  41505     -0.15782      0.49614    7.2164e-16     -0.15782
_SET2_   ENSG00000063978     4    2458947    2522584    135      20  41505     0.092792      0.39891    7.2164e-16     0.092792
_SET2_   ENSG00000087274     4    2840571    2936803    152      19  41505        1.529     0.045338    6.6613e-16        1.529
_SET2_   ENSG00000145220     4    4264428    4296881    131      20  41505       -0.177      0.50403    7.2164e-16       -0.177
_SET2_   ENSG00000168826     4    4286978    4328513    127      10  41505     -0.87027      0.75681    6.6613e-16     -0.87027
_SET2_   ENSG00000109501     4    6266576    6309992    166      14  41505     -0.45902      0.60985    7.2164e-16     -0.45902
_SET2_   ENSG00000109819     4   23751664   23910712    369      61  41505      -1.7539      0.94032    6.6613e-16      -1.7539
_SET2_   ENSG00000168214     4   26160077   26441753    378      41  41505      -1.6359      0.92181    6.6613e-16      -1.6359
_SET2_   ENSG00000163697     4   40807044   41223731   1166      65  41505      0.21896      0.29091    7.2164e-16      0.21896
_SET2_   ENSG00000014824     4   41987519   42097478    306       8  41505      -1.0611       0.8088    6.6613e-16      -1.0611
_SET2_   ENSG00000084093     4   57769042   57837974    182      20  41505       2.4958    0.0037264    8.8818e-16       2.4958
_SET2_   ENSG00000138744     4   76829813   76867166    113      16  41505      0.97639      0.12775    6.6613e-16      0.97639
_SET2_   ENSG00000151247     4   99795427   99855284    102      12  41505      0.18021      0.36735    7.2164e-16      0.18021
_SET2_   ENSG00000138795     4  108963701  109095112    212      22  41505       4.7866   3.5245e-07    8.8818e-16       4.7866
_SET2_   ENSG00000164093     4  111533579  111568279     43      10  41505      -1.1011       0.8311    6.6613e-16      -1.1011
_SET2_   ENSG00000138738     4  121601074  121849025    679      30  41505      0.42598       0.2466    7.2164e-16      0.42598
_SET2_   ENSG00000123737     4  122717473  122743176     49      10  41505    -0.059327      0.46364    7.1471e-16    -0.059327
_SET2_   ENSG00000138686     4  122740484  122796642     79      12  41505     -0.23513      0.53195    7.2164e-16     -0.23513
_SET2_   ENSG00000171497     4  159625279  159649548     24       5  41505      0.23132      0.35658    7.2164e-16      0.23132
_SET2_   ENSG00000164104     4  174247527  174260583     19       4  41505      0.18837      0.41222    7.2164e-16      0.18837
_SET2_   ENSG00000164107     4  174441120  174456380     25      10  41505     -0.57935      0.66883    6.6613e-16     -0.57935
_SET2_   ENSG00000164362     5    1248262    1300183     92      29  41505       2.8401    0.0013262    8.8818e-16       2.8401
_SET2_   ENSG00000284373     5   17493340   17503936     12       1  41505     0.073636        0.423    7.2164e-16     0.073636
_SET2_   ENSG00000016082     5   50674282   50695564     23       7  41505      -1.0638      0.82243    6.6613e-16      -1.0638
_SET2_   ENSG00000273841     5   68652853   68670840     17       5  41505      -0.4586      0.63085    7.2164e-16      -0.4586
_SET2_   ENSG00000145734     5   70746478   70868647    198       9  41505     -0.94691      0.77381    6.6613e-16     -0.94691
_SET2_   ENSG00000178175     5   71730730   71808237    161      21  41505      0.42069      0.27935    7.2164e-16      0.42069
_SET2_   ENSG00000081189     5   88007934   88205074    229      22  41505      0.65273      0.19874    6.6613e-16      0.65273
_SET2_   ENSG00000069011     5  134358424  134375503     39       6  41505      0.56679      0.24226    6.6613e-16      0.56679
_SET2_   ENSG00000112983     5  137470459  137519642     39       8  41505       2.6111     0.002874    8.8818e-16       2.6111
_SET2_   ENSG00000184584     5  138850118  138867520     16       5  41505     -0.93423      0.78795    6.6613e-16     -0.93423
_SET2_   ENSG00000171604     5  139021884  139068467     46       7  41505      0.58944      0.22986    6.6613e-16      0.58944
_SET2_   ENSG00000185129     5  139482362  139510204      6       2  41505      -0.9696       0.8048    6.6613e-16      -0.9696
_SET2_   ENSG00000113108     5  139932853  139949366     15       6  41505     -0.50382      0.64364    6.6613e-16     -0.50382
_SET2_   ENSG00000178913     5  140634452  140705351    144      22  41505       2.3466    0.0061376    8.8818e-16       2.3466
_SET2_   ENSG00000171720     5  140995443  141021416     31      10  41505       2.3621    0.0064703    8.8818e-16       2.3621
_SET2_   ENSG00000013561     5  141332893  141374857    102      16  41505      -1.6179      0.92818    6.6613e-16      -1.6179
_SET2_   ENSG00000113649     5  145821874  145896524    145      11  41505      0.47635      0.26403    7.2164e-16      0.47635
_SET2_   ENSG00000155846     5  149104861  149239585    349      37  41505      0.26925      0.31984    7.2164e-16      0.26925
_SET2_   ENSG00000113196     5  153849532  153862787     19       9  41505       1.4455     0.058026    6.6613e-16       1.4455
_SET2_   ENSG00000181163     5  170809120  170843814     75       6  41505      0.86932      0.15079    6.6613e-16      0.86932
_SET2_   ENSG00000183072     5  172654112  172667314     17       5  41505      0.38411      0.29695    7.2164e-16      0.38411
_SET2_   ENSG00000165671     5  176553831  176732214    175      16  41505       3.5762   9.3248e-05    8.8818e-16       3.5762
_SET2_   ENSG00000137273     6    1384811    1400838     32      16  41505      0.66842      0.20881    6.6613e-16      0.66842
_SET2_   ENSG00000054598     6    1605150    1619132     25      11  41505       1.9293     0.019368    6.6613e-16       1.9293
_SET2_   ENSG00000165097     6   18150560   18229085    214      28  41505      -1.7086      0.93826    6.6613e-16      -1.7086
_SET2_   ENSG00000172201     6   19832601   19847428     36      13  41505      0.70926      0.19577    6.6613e-16      0.70926
_SET2_   ENSG00000112312     6   24770159   24791327     39      14  41505      -0.2716      0.55542    7.2164e-16      -0.2716
_SET2_   ENSG00000275713     6   26246842   26257303      9       5  41505       2.8581     0.001413    8.8818e-16       2.8581
_SET2_   ENSG00000204435     6   31628004   31643120     47      16  41505        9.616   1.7293e-34             0        9.616
_SET2_   ENSG00000204371     6   31842536   31870475     51      18  41505       8.0111   1.9277e-16             0       8.0111
_SET2_   ENSG00000204304     6   32147510   32162979     37      13  41505       9.6132   6.6786e-40             0       9.6132
_SET2_   ENSG00000204209     6   33281335   33295793     24       6  41505       5.7964   1.3682e-09    8.8818e-16       5.7964
_SET2_   ENSG00000112511     6   33373176   33389230     16       7  41505       8.1744    5.432e-17             0       8.1744
_SET2_   ENSG00000137309     6   34199650   34219008     20       6  41505     -0.12398      0.51836    7.2164e-16     -0.12398
_SET2_   ENSG00000064995     6   34840239   34861969     45       9  41505    -0.082052      0.49137    7.2164e-16    -0.082052
_SET2_   ENSG00000112033     6   35305335   35400968    186      23  41505      -1.2773       0.8784    6.6613e-16      -1.2773
_SET2_   ENSG00000007866     6   35436374   35469856     62      21  41505      -2.2573      0.98349    8.8818e-16      -2.2573
_SET2_   ENSG00000112062     6   35990559   36084013    167      15  41505  -0.00071942       0.4415     7.159e-16  -0.00071942
_SET2_   ENSG00000137193     6   37132928   37148204     18       7  41505      -1.6385      0.93482    6.6613e-16      -1.6385
_SET2_   ENSG00000112559     6   41599620   41626982     83      26  41505     0.017112      0.43317    7.1471e-16     0.017112
